,id,title,review,score,sentiment
8545,17989299,랑종,영매 무당 연기를 너무 못해서 시시함,5.0,0
8546,17989298,이상한 나라의 수학자,예고편보고 잼없을꺼갘았는데 잼썻습니다,10.0,1
8547,17989297,더 큐어,초 중반에 정말 좋았는데 후반에 디즈니로 변하냐 ㅠㅠ 누가 미드소마 같다했어,8.0,1
8548,17989296,나이브스 아웃,전세계 추리소설 팬들이 기다려온 클래시컬 후더닛 장르영화의 완벽한 부활,8.0,1
8549,17989295,나이트메어 앨리,시대극이지만 지금을 사는 탐욕에 사로잡힌 우리들의 초상   세기 영화계를 이끄는 거장의 마스터피스,9.0,1
8550,17989294,굿 윌 헌팅,정말 인상깊게봤습니다,10.0,1
8551,17989293,연애 빠진 로맨스,기대안했는데 재밌네요로맨스 영화 특유의 뻔함이 없고 꽤 현실적임특히 손석구 연기 너무 사랑스럽다ㅋㅋㅋㅋ그리고 전종서배우 첨 보는데 예쁘고 연기 잘하네요,9.0,1
8552,17989292,해적: 도깨비 깃발,해적편에 비해 너무 재미가 없다 킬링타임용으로도 아깝다 배우들이 아깝다 얼마나 노잼이면 해적 영화관에서 보다가 잠들어서 못나간 사람이 있겠나넷플릭스에 영화 개봉 거의 한달만에 나온거 같다핵노잼,1.0,0
8553,17989291,라스트 듀얼: 최후의 결투,세기 봉건 시대의 프랑스를 그대로 재현한 모습과 더불어 동양 뺨을 때릴 정도로 미개했던 중세 유럽의 여성 인권을 볼 수 있다 흥행이 쫄딱 망했는데 라쇼몽 스타일이 아니었으면 어땠을까,6.0,0
8554,17989290,휘트니,많은 생각이 든다 ,10.0,1
8555,17989289,이상한 나라의 수학자,북한 사람은 잘 생기거나 혹은 똑똑하고 인간미 넘치는 사람으로만 연출하는 이유가 뭐냐 지겹다 북한 미화,1.0,0
8556,17989288,웨스트 사이드 스토리,뮤지컬영화가 심하게 호불호 갈리는 입장에서 이건 그냥 괜찮다였다,6.0,0
8557,17989285,타짜 전설의 땁,진짜 오지호 어느 순간부터 작품 고르는 눈이 썩은 걸까 아니면 무슨 협박을 당해서 이딴 개노답 영화들만 작정하고 찍는 걸까 아니 어떻게 찍는 영화마다 전부 스토리부터 연출까지 개노답의 향연이라 안깔수가 없네ㄹㅇㅋㅋ 이제 오지호 영화 개봉한다고 하면 믿고 거르는 배우로 생각해야겠음 옛날에 환상의 커플 내조의 여왕 추노처럼 드라마만 찍던 시절엔 재밌는 작품들 많아서 좋아했었는데 정말이지 너무 실망스럽다,1.0,0
8558,17989284,그는 당신에게 반하지 않았다,왜 이걸 이제 봤지 무려 년전 영화인데 촌스럽지가 않네,10.0,1
8559,17989283,완벽한 파트너,스승의 은혜는 하늘 같아서 몸으로 갚겠다는데 뭐가 문제임마침 스승도 참되거라 바르거라 몸으로 가르쳐주니 스승의 은혜는 우러러 볼수록 높아만지네,7.0,0
8560,17989282,짐승의 끝,아니  이게 흥미롭긴 함 도대체 이게 무슨 내용일까 궁금해서 중간에 끊을 수가 없음 근데 문제는 다 보고 나서도 무슨 내용인지 모르겠었음 해석 보고 이해함 내가 본 영화 중에 제일 이상한 영화임  근데 재미 없지는 않음 엄청나게 무서운 장면은 없는데 그냥 영화 자체가 어둡고 소름돋음그리고 박해일 최고,5.0,0
8561,17989281,벤데타: 피의복수,의식의 흐름대로 흘러가는 이야기무슨 마르셸 프루스트의 잃어버린 시간을 찾아서도 아니고,6.0,0
8562,17989279,해적: 도깨비 깃발,국산 망작 영화 대열에 오를 기세,2.0,0
8563,17989278,블랙라이트,지루하품졸음단잠,4.0,0
8564,17989277,레버넌트: 죽음에서 돌아온 자,평점 왜케 낮냐 이거 이 정도면 존나 웰메이든데,10.0,1
8565,17989276,킹메이커,믿고보는 배우들이라 연기 연출 영상미 너무나 훌륭하고 좋았어요 다만 시대적인 상황을 고려해서 봤지만서도 왜 아직도 영화계는 이렇게 한쪽으로만 치우 처져 있는 내용들을 담는건지 잘 모르겠군요,6.0,0
8566,17989275,칠드런 액트,소년의 사랑 그이상의 영적인 끌림과 절제된 지성미에서 피어나는 원초적 모성애 감독의 섬세한연출이 빛을발한 작품,9.0,1
8567,17989274,연인,사랑은 타이밍이다인연은 엇갈릴수 있다마지막 차안에 있던 양가휘는 그녀를 떠나보내는 마음은 말로 표현할수 없을 정도로 아팠을 것이다둘이 어떤 목적을 갖고 만났는지는 중요하지 않다 둘은 연인이였고 사랑을 했다,10.0,1
8568,17989273,클래식,좋아요 아주 좋아요,10.0,1
8569,17989271,공작,우파 ㅅㄲ들 부들거린다ㅋㅋ 평생 반공으로 먹고 사는 우파들아 정신차려라ㅋㅋㅋㅋ,10.0,1
8571,17989270,그린 북,앞 지나가면 자꾸 생각나는 영화,10.0,1
8572,17989269,이 세상의 한구석에,나라가 싼 똥 업보는 국민이 치른다 전쟁의 참혹함을 잘 그려낸 영화 의 참회를 곁들였으나 보고 있으면 당시 우리 조상들은 어떤 삶을 살았는가에 대해 떠올리게 되는데 대부분의 장면에서 전쟁의 피해국가이자 전범국 일본의 피해자적 면모만을 강조한 점이 매우 불쾌하다,3.0,0
8573,17989268,작은 아씨들,조랑 로리 내심 아쉬운 인 그리고 영상미 진짜 힐링 그 자체,8.0,1
8574,17989267,아포칼립토,최고의 명작  일분일초도 눈을 뗄 수 없었음,10.0,1
8575,17989266,초속5센티미터,한번씩 다시 찾아보는 영화나이가 먹을수록 더 아련해지는 작품,10.0,1
8576,17989265,드림걸즈,거울 무대 앞에서 싸울 때 오줌 쌀 뻔,8.0,1
8577,17989264,이상한 나라의 수학자,국가정보원 나오고 난 이후에 재미가 없고 뻔했음 마지막 갑자기 나타나서 강단위에서 얘기하는 신은 너무 오글거림,8.0,1
8578,17989263,아들에게 가는 길,훌룡합니다,10.0,1
8579,17989262,해피 어게인,메마른  감성에 봄비가 내립니다강추,10.0,1
8580,17989261,펄프 픽션,폭력의 결말을 보여주는 영화,10.0,1
8581,17989260,어떤 여인의 고백,아프가니스탄 여성 인권이 얼마나 좆창난 지 알겠음 그러나 중후반부 갈수록 주인공이 본인 욕망대로 살고 비밀을 털어놓고 마지막으로 본인을 불행하게 만든 홀애비 놈 죽여서 통쾌근데 그 홀애비 눈 뜰 줄 알았는데 갑자기 그래서 개깜놀 ㅋㅋ,8.0,1
8582,17989259,언차티드,스토리나 액션은 완전 언차티드인건 맞는데 배우와 게임 캐릭터 사이의  갭이 확실히 좀,7.0,0
8583,17989258,경관의 피,조진웅 연기만 볼 만했음,6.0,0
8584,17989257,인민을 위해 복무하라,쓸데없이 겁나 기네 연우진은 급전이 필요했나,2.0,0
8585,17989256,이상한 나라의 수학자,대만 영화 말할 수 없는 비밀 풍의 감성을 한국적으로 재해석한 느낌 봄을 맞는 푸근한 영화,9.0,1
8586,17989255,랑종,그리 무섭지는 않고 전체적으로 구성은 그럴듯함 후반부는 좀 억지 보여주기식인것 같아 아쉽다,7.0,0
8587,17989254,이터널스,파워레인져 극장판 느낌,6.0,0
8588,17989253,극장판 주술회전 0,주술회전 윤석열 김건희가 좋아할 애니네ㅋ,1.0,0
8589,17989252,더 배트맨,약점을 가진 영웅이 이렇게 매력적이다,10.0,1
8590,17989251,이상한 나라의 수학자,재밌었지만 특색은 없었어요,7.0,0
8591,17989250,잃어버린 도시 Z,도전에 대한 열망이 지나간 자리에 남은 아픔은 어디로 가야하나,8.0,1
8592,17989249,딥워터,진짜 동물학대 영화 내 눈을 의심했다 담배꽁초를 개에게 먹인것부터 시작해서 이 불쾌함이 영화 보는내내 끝까지 감,1.0,0
8593,17989248,인민을 위해 복무하라,새벽에 하나도 스킵하지 않고 다 봤다 망작인줄 다 알고 봤지만 끝까지 봤더니 여운도 남고 많은 생각이 들게 하는 영화였다 나쁘지 않았다,8.0,1
8594,17989246,이상한 나라의 수학자,조윤서를 위한 영화,10.0,1
8595,17989244,킹스맨: 골든 서클,재밌게봤다 퍼스트 에이전트보다 훨 낫다,8.0,1
8596,17989243,얼어버린 시간 속에서,와 정말 이런 탐험정신 본받고 싶다여전히  는 하락중 이거 언제 복구하냐 힘들다 진짜,7.0,0
8597,17989242,아가씨,어쩌면 눅눅해보이는 우거진 나무아래 애벌레가 제 옷을 털어내고 날아오르는 듯한 생경한 아름다움을 보았어요미장센에 압도되어 실소하며 감상했습니다영화관에서 봤더라면,10.0,1
8598,17989241,해적: 도깨비 깃발,하 ㅅㅂ이 영화를 다 본 내 인생이 더 잼나노,1.0,0
8599,17989240,파워 오브 도그,영상미 있고 스토리 좋아서 오랜만에 끝까지 집중해서 봄 강추,10.0,1
8600,17989239,나만 없어 고양이,외국에도 안녕베일리같은 인간의 주관적인 생각을 반려동물에게 투영하는 영화들이 있으나이 영화는 반려동물로써의 고양이의 모습보다 인간을 위해 생각하고 행동하는 너무 인간중심의 이상적인 모습이 강해서고양이에 대한 환상과 상상만으로 시나리오를 쓴 것 같아요 그리고 굳이 고양이가 아니라 강아지를 데려다 찍었어도 문제가 없을만큼 고양이라는 생물의 특징은 거의 살리지못한 느낌물론 고양이를 통한 힐링이라는 양념이 과하게 쳐진 판타지로 생각한다쳐도헤어진 여친에게 이런거 필요없다며 고양이가 든 이동장을 짐짝마냥 집어던지거나펫숍에서 한 커플이 고양이를 데려간뒤 여친과 헤어졌다며 파양하는 장면을 그저 이별의 아픔 때문이라는 식으로 가볍게 묘사하는 장면고양이를 예뻐하면서도 유모차나 하다못해 강아지처럼 목줄이라도 하지않고 덜렁 팔에 안고 외출하는 모습 등등아무리 영화는 영화일 뿐이고 단지 영화 속의 연출된 상황이지만 일일히 집어내기 힘들만큼 많은 장면들이 보고있기 힘들고 괴롭고 공감도 안되고 이해도 안되고저예산 영화라서 어색하다는 점보다는 반려동물을 다루는 영화임에도아무리 영화라서 그렇다쳐도년도에 만들었다기엔 뒤떨어진 낮은 반려동물 감수성의 시나리오와 연출이 안타깝습니다,4.0,0
8601,17989238,후세: 말하지 못한 내 사랑,정말 작품성이 좋은 작품이다 이 영화를 보면 항상 눈물을 흘렸었는데 이젠 볼 수 있는 곳이 없어 아쉽기만 하다,10.0,1
8602,17989237,안테벨룸,반전이 신선했어요  끝,8.0,1
8603,17989236,킹메이커,돈 아까웠다 거짓역사 영환줄 모르고 봤네,2.0,0
8604,17989235,이상한 나라의 수학자,역시 최민식 굿  진짜 너무 감동적인 영화  이렇게 재미있는 영화는 진짜 오랜만인거 같네요 ㅠㅜ 꼭 보러가세요 후회 절대 안함 추천 ,10.0,1
8605,17989234,극장판 주술회전 0,별로다라는 소리달면 역따봉테러받음객관적으로 액션의제외한 부분에서 느낄 감상이 없다,2.0,0
8606,17989233,더 배트맨,만오천원에 세시간동안 고문당하고 싶다면 봐라,1.0,0
8607,17989230,아수라,볼만한 느와르 영화에서 다큐멘터리로 재평가장르는 공포 스릴러이런일이 벌어진다고 생각하니 오싹하다,10.0,1
8608,17989229,노무현입니다,대통령님 죄송하고 또 죄송합니다,10.0,1
8609,17989228,퍼시픽 림: 업라이징,다 좋았는데 짜장면들 때문에 영화가 영,4.0,0
8610,17989227,이상한 나라의 수학자,잔잔하지만 정말 좋았습니다 ㅎㅎ,8.0,1
8611,17989226,밀레니엄 : 여자를 증오한 남자들,몰입도 최고에요여자배우 누구죠 연기 대박편은 책으로 봐야겟어요,10.0,1
8612,17989225,킹메이커,선악구도를 확실히 하기 위해 설경구의 비겁함을 생략했다 년 가량 이선균의 전략을 묵인하고 채택하며 그 자리에 올랐으면서 번이나 토사구팽 시켰고 자기는 아무것도 모른다는 듯이 깨끗한 말만 하는 것이 납득이 될 리가 없다 이를 아무리 아름답게 포장한들 아름답게 보일리가 없었다 배우들의 연기는 서은수와 이선균 몇 군데를 제외하곤 훌륭하였다 서은수는 외모의 특장점이 확실하여 맞지 않는 옷을 입어서는 안되는 것 같고 이선균은 소위 꿀성대라 불리는 목소리에 변화를 줘야 할 것만 같았다 사실 편하게 내면 충분히 편하게 낼 수 있음에도 지금 같은 꽉 찬 목소리를 내는 것은 호불호를 유발할 수 밖에 없다 특히 이북 말투에서 표준어로 전환할 때 확 느껴지는데 아무래도 좀 편하게 힘을 빼고 말을 하는게 좋을 것 같다 그냥도 충분히 좋은 목소리일텐데,6.0,0
8613,17989224,컨택트 2020,급 영화치곤 볼만했음 남주 연기가 뭔가 어설픈 것 같으면서도 몰입력 있음,6.0,0
8614,17989223,더 수어사이드 스쿼드,영상미가 너무 아름다웠다,10.0,1
8615,17989222,배드 사마리안,이보다 멍청할 순 없다 남주 고구마 좋아하시면 보시길,2.0,0
8616,17989221,그 놈은 멋있었다,평점이 생각보다 낮네 벌써 번 정주행함 옛날 영화인걸 감안하면 재밌음,10.0,1
8617,17989220,기생충,극단적이라서  공감 안가는 부분이 더 많았지만 재밌게 봤어요 몰입도 있는 ,8.0,1
8618,17989219,이상한 나라의 수학자,집에 수학책이 있던가용기,8.0,1
8619,17989218,미래의 미라이,좋은 애니메이션이네요 가족을 다시한번 이해할수있는,9.0,1
8620,17989217,소년시절의 너,진부한스토리에 고구같은 여주인공,1.0,0
8621,17989216,아가씨,이 영화를 왜 이제서야 제대로 본걸까,10.0,1
8622,17989215,모비딕,지루하지도 않고 재밌게 봤네요,10.0,1
8623,17989214,언차티드,자다나옴 꿀잠잤다 ㅎㅎ,2.0,0
8624,17989213,특송,기대이상박소담 원톱으로 좋았다 긴장감도 있고 카체이싱 박진감 넘치고 송새벽은 약빨았나 빌런그자체 무셔,8.0,1
8625,17989212,해적: 도깨비 깃발,가볍게 보기에 좋다해적은 좀더 진지한 모습이 보였지만 이번편은 코믹적요소가 많아서 개인적으로 재밌게 봤다  근데 조연들이 주연배우들 아닌가ㅎㅎ,10.0,1
8626,17989211,끝까지 간다,진짜재밌게봄 이선균 조진웅 연기 와,10.0,1
8627,17989210,더 배트맨,너무 재밌게 봤어여  시간 순삭,10.0,1
8628,17989209,레벤느망,영화 잘 봤습니다ㅎㅎ,8.0,1
8629,17989208,모래와 안개의 집,인생작 중 하나 평생 잊을 수 없는,10.0,1
8630,17989207,더 배트맨,한국 평론가들은 배급사들에게 돈을 받는구나 싶었음 어떻게 이 작품에 별 개 이상을 주지 미쳤나 다크나이트가 별개인데 그거랑 이게 별 한두개 차이밖에 안 난다고 니네 평론은 제대로 공부하긴 했냐,1.0,0
8631,17989206,건축학개론,년 월 일오랜만에 보는데 여전히 가슴 찡하고 그립다 주영아 잘 지내냐,10.0,1
8632,17989205,돈 룩 업,냉소와 유머를 장착한  재난 블랙코미디 그럼에도 마냥 웃을 수 없는 까닭은,7.0,0
8633,17989203,장군의 아들,년도 영화인데 진짜 잘 만들었다 특유의 음악 너무 잘어울리네,10.0,1
8634,17989202,이상한 나라의 수학자,정말 최민식 선생님 연기 정말 너무 최고였어요 시간동안 계속 감동이 느껴져서 한시도 눈을 뗄수가 없었습니다 파이송 장면에서 엄청난 전율이 ㅠㅠ 간만에 잔잔한 영화 너무 좋았어요,10.0,1
8635,17989201,박열,재미없다고하는애들뭐지너무슬퍼ㅠㅜ 꼬꼬무보고 다시보는중,10.0,1
8636,17989200,파워 오브 도그,촘촘히 짜여진 장면 장면의 전환이 예술이다,9.0,1
8637,17989199,장난스런 키스,원작이나 드라마보다 짧지만 포인트를 잘잡아서 재미있다,7.0,0
8638,17989198,이상한 나라의 수학자,최민식의 연기에 위로를 받습니다,10.0,1
8639,17989197,미스 슬로운,몰입감 미쳤네요캠페인에서 활동할 때 마치 내가 거기에 있는 것 처럼 진이 빠지는 느낌마지막 상원의원의 비리를 드러내는 청문회에서는 진짜 시간 가는 줄 모르고 빠져들었어요,8.0,1
8640,17989196,혐오스런 마츠코의 일생,그녀의 일생은 혐오스럽지 않다그녀의 진실한 사랑을 몰라보고 짓밟았던 인간들이 혐오스러울 뿐,10.0,1
8641,17989195,애프터: 관계의 함정,남주 연기 진짜 많이 늘었다 ㅎㅎ스토리는 없지만 반전은 꽤나 진부하면서 어이없네,8.0,1
8642,17989194,백두산,연기는 좋았다 요소요소 숨어있는 개그포인트도 좋았으나 마지막에가서 스토리가 뻔해지는 느낌이 있어서 아쉬움 왜 굳이 꼭 한명을 죽여야하는가 왜 꼭 아이를 고아로 만들어야 하는지,8.0,1
8643,17989193,인민을 위해 복무하라,스토리는 좋은거 같은데지안님 연기가 조금 아쉽네요몸관리잘하시고 연기력 높이시면 인기 더 많으실듯,6.0,0
8644,17989192,해적: 도깨비 깃발,가장 기억에 남는 건 와 귀여운 펭귄들,6.0,0
8645,17989191,12 솔져스,몇번을 봐도 질리지 않는 전쟁영화,10.0,1
8646,17989190,극장판 주술회전 0,무례다나 순애다요엉엉 나 죽어,8.0,1
8647,17989189,스파이더맨: 노 웨이 홈,너무너무 감동적이었다 스파이더맨 토비를 다시 볼 수 있다니,8.0,1
8648,17989188,더 배트맨,진짜 우중충한 고담시를 잘 표현한 것에 높은 점수를 주고 싶다,8.0,1
8649,17989187,더 배트맨,영상미랑 연출이 죽인다다크나이트와는 많이 다른 느낌이지만 이 배트맨도 좋다,8.0,1
8650,17989186,오페라의 유령,배우들이 다 너무 이쁘고 잘생김 목소리랑 노래 의상 영상미 전부 다 좋아서 처음부터 끝까지 눈 깜빡이는 것조차 잊을 정도로 홀린듯이 봤다 영화 내내 혼란스러워만 하고 아무 행동도 안 하는 크리스틴과 살인납치스토킹범인데 미워할 수도 없이 잘생기고 불쌍한 팬텀을 보면서 여러 감정이 교차해 마음은 복잡했지만 노래와 비주얼 감상만으로도 충분히 시간이 아깝지 않다 비주얼이 진짜 압도적이다,9.0,1
8651,17989185,언차티드,은근 부담없이 볼만합니다,8.0,1
8652,17989184,해적: 도깨비 깃발,한효주의 해적 두목 케릭터 연기가 매력적임 단호하고무심하고결기있고그러면서도 애정있는 츤데레적인 인물을 잘 표현했음대부분 연기 못했다고 평가 할테지만 감독 의도를 잘 표현한듯함한효주 킹왕짱,8.0,1
8653,17989183,블랙라이트,역시 리암니슨 이런류의 연기 최고네요,6.0,0
8654,17989182,인민을 위해 복무하라,옥수수 두개 먹었다간 지구 폭발하겠네,10.0,1
8655,17989181,탐정: 리턴즈,그냥 진지한 내용으로 가던가 갑자기 뜬금없이 재미도 없는 코믹은한심하다,1.0,0
8656,17989180,파수꾼,아프고나서야 발견된 손에 가시,10.0,1
8657,17989178,해적: 도깨비 깃발,아주 가관이였습니다자동차극장에서 만천원 주고 본뒤 며칠뒤넷플릭스 고마워요지금 티비로 탐정리턴즈보는데 그때나 지금이나변함없는 연기톤으로 배역에 관계없이 한결같은 런닝맨 연기로 영화 꼬뿌리는 광수님 상까지 받을걸보니 이걸 뭘로 설명해야할까요하별점은 점짜리가 없어서 점드렸다는걸 양지해주시면 감사하겠음,1.0,0
8658,17989177,더 배트맨,너무 지루 평점이 너무 높은거 같아 점줌,1.0,0
8659,17989176,조제,남주혁 배우와 한지민 배우는 이 영화 안에서 만큼은 영석이와 조제 그 자체였고 섬세한 감정선을 따라가다보니 나또한 그들의 세상에 깊이 빠져들게 했다 두 배우의 연기를 높이 칭찬하고 싶고 그들이 만들어준 세상에 나를 초대해줘서 너무 고맙다 오래오래 기억되는 영화로 나에게 남을 것 같다,10.0,1
8660,17989175,이상한 나라의 수학자,뻔한스토리에  부족한 연출 그래도 아는 배우의 믿고보는 연기,8.0,1
8661,17989174,킹메이커,그림자 연출이 기억에 남습니다,8.0,1
8662,17989173,말리와 나,수년 전 년만에 내 곁을 떠난 아이를 생각하며 가슴 절절한 감동으로  보았다 진정한 가족의 의미를 곱씹어보게 하는 아름다운 영화다,10.0,1
8663,17989172,언차티드,킬링타임용 영화로 괜찮아요,8.0,1
8664,17989171,더 배트맨,지루하고 연출이  드라마 수준이다시간 런링타임이 고통의 시간임결국 못버티고 나옴이터널스보다 더한 망작이 나옴,2.0,0
8665,17989170,더 록,에도 보러오는 그저 전설 그 자체,10.0,1
8666,17989169,더 배트맨,분위기도 어둡고 화면도 어두워요지루하게 볼 수도 있는데 전 나름 재밌게 봤습니다,8.0,1
8667,17989168,더 배트맨,마치 세븐의 리메이크 버전으로 느껴질 정도로 음침하고 진지한 다크 히어로 영화,7.0,0
8668,17989167,안시성,조인성때문에 몰입이안됨  연기력 점 만점에 점  나머지는 연기력 굿,2.0,0
8669,17989166,안시성,조인성때문에 몰입이안됨  발연기에   목소리는 동네 중국집 주방장 목소리 ㅋ,1.0,0
8670,17989165,우리가 사랑이라고 믿는 것,경험하고 싶지 않은 이야기지만 그럼에도 겪게 된다면 조금은 위로가 되어줄 영화 오랜만에 영화 다운 영화 보고왔다,10.0,1
8671,17989164,다크 나이트,히어로 영화중에 명작이 아닌 명작 영화들 사이에서 명작,10.0,1
8672,17989163,얼라이드,처음부터 그는 믿었다,10.0,1
8673,17989162,더 배트맨,갓트맨 배트모빌 나올 때 영화관 전체가 진동을 하는데 와 ㅋㅋ심장이 떨렸어요 진짜 적극 추천합니다 시간 순삭이었어요,10.0,1
8674,17989160,해적: 도깨비 깃발,해적 편을 안봐서 그런가 유치하긴한데 저는 개그코드가 잘맞아서 낄낄거리면서 봤음 ㅋㅋ  주연들도 조연들도 개성이 넘쳐서 좋았었고 스토리는 좀 억까긴 한데 만화영화 생각하면 그리 억까도 아닌느낌에 연기가 어색하다 하는데 캐릭터 개성이 너무 쎄서 잘 안섞인느낌 뭐랄까 아이스티에 샷추가 한 느낌 그래도 맥주한캔 마시면서 보기에는 좋았음 액션씬도 생각보다 깔끔하다고 생각이 들었고 근데 스토리 연기력 보는 사람들한테는 진짜 안맞을거 같음 진지하게 보기보단 맘편하게 웃으면서 보세연 ,9.0,1
8675,17989159,시티 오브 엔젤,나이 드나 나 울어ㅠㅠ 역시 영화도 옛날 영화가 좋다,10.0,1
8676,17989158,이상한 나라의 수학자,스토리도 좋긴 한데 최민식이 완전 쩔었다,9.0,1
8677,17989157,더 배트맨,오랜만에 재대로된 다크함을 맛봤다,10.0,1
8678,17989156,향수 - 어느 살인자의 이야기,시각에서 향기가 남 마치 영화를 보고 있는 내가 그곳에 가 있는거 같은,10.0,1
8679,17989155,사랑에 관한 짧은 필름,권태로움과 연륜은 항상 순수를 비웃는다하지만 그런 세상의 법칙이 가끔은 깨질 때가 있다 너무 강렬하고 아파서 어쩔 줄 모르는 사랑가위로 찍어내리고 손목을 그어봐도 모자란 당신에 대한 사랑 벗은 몸이나 봤겠지 생각했겠지만 그녀가 우는 뒷모습을 더 바라보았음을그건 너무 커서 견딜 수 없어 우는 사랑이었다,10.0,1
8680,17989154,클래식,한국 멜로영화의 클래식,10.0,1
8681,17989153,샹치와 텐 링즈의 전설,솔직히 이 정도까지 욕 먹을 정도로 재미 없진 않았음,9.0,1
8682,17989152,나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,연출 미쳤다 진짜 와 감탄하면서 봄  오늘 또 보러 갈거에여,10.0,1
8683,17989150,경축! 우리 사랑,이상하고 재밋고 밝으면서 편견이 없달까 ㅋㅋ 영화 재미있게 감상했습니다,10.0,1
8684,17989149,코다,감동적이예요부모와 건강한분리그 과정에 괴로움을 잘 극복해서 기뻐요,10.0,1
8685,17989148,돈 룩 업,스토리 몰입감이 너무 좋아서 시간 정도 본 것 같은 느낌이다,10.0,1
8686,17989147,레지던트 이블: 라쿤시티,무슨 영화가 기승전결이 없고 승승승결로 끝나냐,1.0,0
8687,17989146,안테벨룸,예상치 못한 전개와 결말 탁월한 연기력,8.0,1
8688,17989145,레이디스 나잇,인간지네 패러디 하는거 하나 웃김,5.0,0
8689,17989144,인민을 위해 복무하라,연우진때문에봤는데감독님 사과하세요우리연배우를 어떻게이렇게 못나보이게찍어놓으셨는지,2.0,0
8690,17989143,극장판 주술회전 0,너무 재밌네요 빨리 기 나왔음 좋겠어요,10.0,1
8691,17989142,이상한 나라의 수학자,어디서 본 듯한 소재이지만 한국 정서에 맞는 연출과 배우의 연기로 감동을 선사한 작품,8.0,1
8692,17989140,이상한 나라의 수학자,최민식의 연기로 끌고가다가 하필 제일 중요한 장면에서 최민식의 연기가 아까울정도의 심각한 연출로 작품이 무너져내렸다,5.0,0
8693,17989139,더 배트맨,스토리 음악 주연배우연기 짱,10.0,1
8694,17989138,모리타니안,나의 평점은 점,7.0,0
8695,17989136,더 배트맨,배트맨 초창기네 어쩌네 다 꺼지고 개연성이나 빌런들의 행동에 당위성을 제대로 납득시키지 못함 게다가 리들리가 배트맨에게 계속 집착하는것에 비해서 접점이라는게 고작 사진에 같이 있는거 그거말곤 제대로 설명이 없음 수수께끼도 유치하고 리들리가 갑자기 일부러 잡히는 이유도 설명이 없고 납득도 안감 차라리 격투하다 벗겨지던지 싸이코인척하는데 너무 오글거림 빌런임팩트가 너무 없고 이야기는 쓸데없는 대사가 너무많아서 지루함 추리물이라 이렇다 난 어두운 느낌영화좋아하고 히어로 비튼설정 좋아함 근데 이건 개연성 메시지 연출 캐릭터 그 무엇하나도 매력이 없고 밋밋함 마지막 도 밋밋한데 쓸데 없는 장면빼도 시간으로 줄듯 내가 이전까지 본 최악의 영화는 슈퍼맨 대 배트맨이였는데 이건 더 최악임 애매하케 다크나이트 느낌따라하려다 망한느낌 분위기어두움  볼륨큼 볼륨에 비해서 엄청 밋밋한 전개와 연출들 그짓을 시간이나하니까 쳐 나가고싶었음 인생살아오면서 영화보다가 잔적은 있어도 나가고싶은건 처음이였음 이같은 전개를 어떻게 마무리할까 싶었는데 역시 마무리도 쓰레기이 영화의 최악은 재미도없는놈이 쓸데없기 길기까지 했다는게 최악이다 장르문제가아니라 추리도 문제자체가 너무 유치하고 납득안되고 지들끼리만 아하 이런느낌 너무 강함 문제해답도 너무뻔하고 허무함 차라리 큰 수수께끼 하나를 계속 풀어가는게 나았을듯 그럼 마지막에 다 풀리면서 해소시킬수라도 있지 이건 뭐초등학교 수수께끼 책에나 나올법한 문제만 내고 리들리 얼굴도 너무허무하게 밝혀지고 감옥에 왜 쳐들어가는지 모르겠네 조커따라하려는 느낌이 너무 강하고 빌런으로서 매력 무 이게 왜 재미있다고 하는지 전혀 이해안감 그냥 미술관에서 ㅈㄴ이상한 그림보면서 존나 이해하는척하는 예술병 말기환자들 리뷰같음  절대 보지마셈 킬링타임이아니라 트래슁타임이였음 이거 볼시간에 봉사활동 시간하면 그게 더 유익함 위에 감상미 무조건 뽑으래서 다 선택함 왜 전부 감상미가 최악이였거든,2.0,0
8696,17989135,이별의 아침에 약속의 꽃을 장식하자,우리 딸내미 항상 꼬맹이엿으면 좋겟다,10.0,1
8697,17989134,해적: 도깨비 깃발,아니  평점낮길래 기대안하고 봐서 그런가 점대하기에는 넘나 재밌는데ㅋㅋㅋ요즘 사람들 살기팍팍하다고 평점도 짜게 주는건가가족오락용으로  딱 좋고만ㅋ,8.0,1
8698,17989133,이상한 나라의 수학자,최민식 배우의 연기에 다시한번 감탄했습니다 조금은 뻔한 구성도 있었지만 지루하지 않게 잘 봤습니다 감동적인 요소도 꽤 있네요,7.0,0
8699,17989132,트라이앵글,충격과 여운 때문에 머릿 속에서 계속 반복 상영 중,10.0,1
8700,17989131,발신제한,저격수는 머고딸 트롤짓에파편은 매그니토여,6.0,0
8701,17989129,레벤느망,누가 그녀의 행동에 돌을 던질 수 있나,8.0,1
8702,17989128,사제로부터 온 편지,서양으로부터 들여온 악의 씨앗,1.0,0
8703,17989127,극장판 주술회전 0,스토리는 그럭저럭인데 연출과 액션이 아주 훌륭했음,8.0,1
8704,17989126,천공의 성 라퓨타,개인적으로 미야자키 하야오 작품중에서 최고라고 생각한다,10.0,1
8705,17989125,블루 재스민,재스민에게서도 진저에게서도 나의 모습이 보였다보여지는 모습이 나일거란 착각과 겉모습으로 그사람을 안다고 생각하는 자만과 상황이 바뀌어도 변하지않는 사람의 행동양식을 보며 나를 돌아보게하는 영화여배우들의 찰떡같은 연기에 시간 가는줄 모르고 봤다굳굳,8.0,1
